longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,110547.0,INLAND
-121.33,38.03,10.0,629.0,140.0,635.0,146.0,2.2961,121684.0,INLAND
-118.24,33.98,45.0,173.0,42.0,230.0,57.0,3.0724,118610.0,<1H OCEAN
-119.71,34.44,41.0,2220.0,367.0,927.0,355.0,5.3184,366227.03,<1H OCEAN
-120.86,35.39,23.0,1664.0,355.0,629.0,279.0,2.7344,201086.0,NEAR OCEAN
-121.46,38.56,52.0,907.0,180.0,479.0,177.0,2.2125,102505.0,INLAND
-120.94,37.4,32.0,1175.0,208.0,774.0,222.0,3.0,112222.0,INLAND
-118.28,33.98,45.0,1720.0,416.0,1382.0,365.0,0.9337,97445.0,<1H OCEAN
-118.41,34.16,32.0,3060.0,505.0,1159.0,510.0,6.3703,451853.07,<1H OCEAN
-121.29,38.13,31.0,1008.0,212.0,453.0,195.0,2.3917,111227.0,INLAND
-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,5.0461,217610.0,<1H OCEAN
-120.88,37.53,18.0,239.0,39.0,92.0,36.0,5.3168,201209.0,INLAND
-118.42,34.0,31.0,1930.0,456.0,1002.0,410.0,3.9798,428096.03,<1H OCEAN
-123.07,38.46,31.0,855.0,217.0,280.0,139.0,2.3611,132663.0,NEAR OCEAN
-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,5.791,255443.01,<1H OCEAN
-120.92,37.63,39.0,45.0,8.0,22.0,9.0,1.7679,346819.05,INLAND
-121.74,38.56,18.0,3960.0,1151.0,2248.0,1144.0,1.7257,157358.0,INLAND
-120.39,36.78,11.0,1947.0,488.0,2104.0,486.0,1.7184,57990.0,INLAND
-122.59,38.44,14.0,1665.0,390.0,505.0,348.0,3.183,197735.0,<1H OCEAN
-122.41,37.74,52.0,2058.0,399.0,1208.0,399.0,3.6429,243948.0,NEAR BAY
-121.45,38.53,34.0,1893.0,415.0,884.0,395.0,2.1679,78844.0,INLAND
-118.15,34.13,30.0,2763.0,520.0,1143.0,465.0,4.7298,423026.64,<1H OCEAN
-121.27,38.67,15.0,2116.0,524.0,866.0,519.0,2.7388,123266.0,INLAND
-120.44,36.84,29.0,1563.0,293.0,883.0,288.0,2.8182,89186.0,INLAND
-122.73,38.43,15.0,3265.0,690.0,1629.0,629.0,3.7132,168941.0,<1H OCEAN
-119.12,35.39,13.0,1264.0,202.0,552.0,187.0,4.5903,101622.0,INLAND
-118.1,33.99,36.0,1529.0,290.0,1271.0,287.0,3.6875,171212.0,<1H OCEAN
-119.57,36.7,34.0,1759.0,354.0,899.0,337.0,2.6823,74153.0,INLAND
-117.65,33.59,8.0,2649.0,340.0,1238.0,354.0,8.0409,340082.0,<1H OCEAN
-119.8,36.75,41.0,1659.0,466.0,1391.0,447.0,1.3527,57349.0,INLAND
-121.42,38.51,21.0,3249.0,666.0,2611.0,663.0,1.9423,91395.0,INLAND
-119.56,36.51,9.0,3860.0,809.0,2157.0,770.0,2.5033,74145.0,INLAND
-122.41,37.79,52.0,1436.0,738.0,1688.0,662.0,1.5156,261290.02,NEAR BAY
-117.86,34.1,29.0,1185.0,197.0,588.0,196.0,5.0832,201549.0,<1H OCEAN
-118.33,33.97,47.0,1830.0,369.0,922.0,377.0,4.1635,162806.0,<1H OCEAN
-121.51,38.51,33.0,2918.0,439.0,1085.0,427.0,5.5208,184375.0,INLAND
-118.0,33.89,35.0,1011.0,183.0,578.0,171.0,3.9861,190865.0,<1H OCEAN
-117.82,33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,283452.02,<1H OCEAN
-117.15,32.8,27.0,1937.0,537.0,1211.0,482.0,2.75,118967.0,NEAR OCEAN
-117.79,33.69,16.0,1532.0,240.0,679.0,248.0,5.7115,286028.0,<1H OCEAN
-117.09,33.13,9.0,5685.0,1442.0,3773.0,1250.0,3.0426,141220.0,<1H OCEAN
-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708,233887.0,NEAR BAY
-119.84,37.48,17.0,2582.0,553.0,1087.0,423.0,2.5,105571.0,INLAND
-121.96,37.0,20.0,3847.0,727.0,1725.0,737.0,3.3447,285487.0,NEAR OCEAN
-117.92,34.07,29.0,1699.0,399.0,1052.0,411.0,3.2122,193150.0,<1H OCEAN
-119.95,38.95,21.0,2046.0,580.0,952.0,353.0,1.7245,97687.0,INLAND
-121.43,38.47,21.0,1787.0,291.0,988.0,301.0,4.35,112681.0,INLAND
-118.47,33.99,34.0,1875.0,501.0,1491.0,526.0,2.8417,326406.01,<1H OCEAN
-120.19,39.35,7.0,2611.0,395.0,482.0,159.0,5.0622,175776.0,INLAND
-122.2,37.82,37.0,1229.0,181.0,420.0,176.0,7.0175,361111.0,NEAR BAY
-118.16,34.11,31.0,5715.0,1154.0,2639.0,1079.0,4.1661,345088.0,<1H OCEAN
-121.98,37.95,16.0,2984.0,406.0,1317.0,397.0,6.7821,279764.0,INLAND
-118.88,34.28,22.0,3369.0,771.0,2751.0,710.0,4.0474,192460.0,<1H OCEAN
-117.88,33.73,36.0,2471.0,498.0,2594.0,475.0,3.75,170525.0,<1H OCEAN
-122.29,38.3,52.0,1219.0,288.0,847.0,283.0,1.6691,164119.0,NEAR BAY
-117.0,34.89,29.0,2637.0,512.0,1188.0,446.0,2.99,71619.0,INLAND
-117.43,34.12,7.0,5954.0,1071.0,3567.0,1070.0,3.2056,127477.0,INLAND
-118.27,34.13,46.0,1613.0,396.0,966.0,416.0,2.9392,227967.0,<1H OCEAN
-122.11,37.42,32.0,3058.0,595.0,1267.0,540.0,6.4949,408105.05,NEAR BAY
-122.27,38.12,45.0,4423.0,1001.0,2109.0,874.0,2.6937,115627.0,NEAR BAY
-118.18,34.04,36.0,1807.0,630.0,2118.0,669.0,1.55,132265.0,<1H OCEAN
-118.19,33.77,52.0,1562.0,616.0,692.0,512.0,1.4048,180210.0,NEAR OCEAN
-117.14,32.71,43.0,966.0,255.0,857.0,208.0,1.2841,82386.0,NEAR OCEAN
-118.55,34.2,31.0,1963.0,420.0,1494.0,415.0,3.5313,211291.0,<1H OCEAN
-117.88,33.78,26.0,3141.0,670.0,1572.0,724.0,3.3472,227401.0,<1H OCEAN
-115.57,32.83,31.0,1494.0,289.0,959.0,284.0,3.5282,74935.0,INLAND
-122.25,37.77,52.0,2156.0,458.0,872.0,445.0,3.2685,250906.0,NEAR BAY
-118.32,33.8,39.0,1415.0,298.0,729.0,278.0,3.1648,249096.0,<1H OCEAN
-117.28,34.13,29.0,2077.0,577.0,1418.0,524.0,1.8281,77152.0,INLAND
-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544,187324.0,<1H OCEAN
-118.66,34.43,9.0,2356.0,469.0,1556.0,386.0,3.775,159103.0,INLAND
-118.36,33.87,19.0,2512.0,575.0,1275.0,544.0,4.9375,297444.0,<1H OCEAN
-118.03,33.87,16.0,2306.0,393.0,1368.0,387.0,5.93,274483.0,<1H OCEAN
-121.83,38.0,8.0,2572.0,738.0,1384.0,684.0,1.7161,109943.0,INLAND
-118.33,34.09,36.0,561.0,180.0,340.0,127.0,1.4375,174713.0,<1H OCEAN
-117.87,34.08,33.0,3630.0,800.0,2257.0,796.0,3.2469,200376.0,<1H OCEAN
-118.5,34.2,18.0,4249.0,933.0,2047.0,909.0,4.1304,233116.0,<1H OCEAN
-118.36,34.1,52.0,1295.0,281.0,578.0,273.0,2.976,379401.06,<1H OCEAN
-118.39,33.81,35.0,1008.0,165.0,391.0,167.0,3.7778,430812.11,NEAR OCEAN
-122.1,37.69,44.0,2341.0,500.0,1256.0,485.0,2.9507,162535.0,NEAR BAY
-118.22,33.98,30.0,1971.0,645.0,2650.0,605.0,2.0357,162989.0,<1H OCEAN
-122.26,37.85,52.0,3618.0,768.0,1508.0,755.0,3.2619,282555.0,NEAR BAY
-118.13,33.79,44.0,2153.0,375.0,947.0,364.0,5.0072,239255.01,NEAR OCEAN
-118.08,33.76,26.0,1967.0,577.0,692.0,538.0,1.6111,65958.0,<1H OCEAN
-122.4,40.62,9.0,4794.0,889.0,2162.0,865.0,3.1439,107270.0,INLAND
-117.96,33.81,35.0,1996.0,326.0,1409.0,330.0,4.7738,183623.0,<1H OCEAN
-117.87,33.73,45.0,2264.0,,1970.0,499.0,3.4193,175867.0,<1H OCEAN
-118.13,33.86,45.0,1320.0,256.0,645.0,256.0,4.4,214820.0,<1H OCEAN
-121.04,39.19,17.0,856.0,167.0,518.0,170.0,3.5859,145677.0,INLAND
-117.92,33.61,36.0,1025.0,150.0,316.0,126.0,10.3048,499529.98,<1H OCEAN
-118.37,34.19,19.0,2890.0,821.0,2203.0,705.0,2.6696,190320.0,<1H OCEAN
-122.32,37.56,9.0,1150.0,287.0,377.0,243.0,3.8317,276584.05,NEAR OCEAN
-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2.6292,177106.0,NEAR BAY
-118.36,33.88,26.0,1375.0,286.0,829.0,278.0,3.9844,246632.0,<1H OCEAN
-117.04,32.68,13.0,2132.0,425.0,1345.0,432.0,4.0,107006.0,NEAR OCEAN
-117.67,35.64,6.0,2115.0,342.0,927.0,337.0,6.1935,142912.0,INLAND
-122.31,37.57,45.0,1165.0,236.0,845.0,251.0,4.1875,286688.01,NEAR OCEAN
-118.18,34.63,19.0,3562.0,606.0,1677.0,578.0,4.1573,203517.0,INLAND
-118.16,33.97,13.0,221.0,63.0,286.0,64.0,1.9063,178749.01,<1H OCEAN
-118.11,33.86,35.0,1255.0,252.0,685.0,279.0,4.2,220764.0,<1H OCEAN
-118.07,33.72,24.0,1240.0,296.0,513.0,254.0,4.9044,422146.04,NEAR OCEAN
-118.57,34.17,35.0,2072.0,318.0,908.0,342.0,6.0928,334551.03,<1H OCEAN
-118.25,33.94,44.0,1463.0,312.0,940.0,312.0,2.3333,101025.0,<1H OCEAN
-118.29,34.1,43.0,1711.0,443.0,1190.0,429.0,3.5172,280855.0,<1H OCEAN
-117.6,34.11,18.0,6025.0,1062.0,3360.0,1028.0,4.8889,160155.0,INLAND
-121.42,38.68,32.0,2118.0,345.0,1019.0,338.0,3.725,111904.0,INLAND
-118.24,34.23,42.0,1541.0,280.0,753.0,264.0,5.1028,297602.01,<1H OCEAN
-121.53,38.5,17.0,3087.0,477.0,1365.0,495.0,6.4667,247027.0,INLAND
-122.69,38.46,32.0,2970.0,504.0,1117.0,512.0,5.0,268849.0,<1H OCEAN
-117.85,33.86,18.0,329.0,72.0,209.0,71.0,4.6806,190073.0,<1H OCEAN
-117.29,34.14,48.0,1717.0,307.0,610.0,267.0,3.125,98454.0,INLAND
-117.01,32.7,25.0,2321.0,398.0,1434.0,386.0,3.5341,122465.0,NEAR OCEAN
-117.97,33.85,45.0,818.0,147.0,546.0,152.0,5.1057,188090.0,<1H OCEAN
-123.52,41.01,17.0,1564.0,345.0,517.0,222.0,2.1542,79900.0,INLAND
-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,5.6411,293940.01,<1H OCEAN
-119.09,35.3,3.0,2821.0,519.0,1353.0,495.0,3.6852,100631.0,INLAND
-121.25,38.66,26.0,3670.0,556.0,1616.0,550.0,5.02,174277.0,INLAND
-120.89,37.54,30.0,509.0,115.0,275.0,115.0,2.2679,193640.0,INLAND
-118.31,33.99,49.0,857.0,196.0,694.0,228.0,2.895,120562.0,<1H OCEAN
-121.9,37.27,33.0,3410.0,583.0,1739.0,588.0,5.0714,257051.0,<1H OCEAN
-119.06,36.07,20.0,2683.0,553.0,1497.0,548.0,1.7031,61041.0,INLAND
-118.25,34.23,37.0,1954.0,368.0,967.0,370.0,5.0862,274295.0,<1H OCEAN
-118.18,33.77,49.0,2297.0,759.0,1105.0,629.0,1.8388,170368.01,NEAR OCEAN
-118.07,34.58,34.0,3416.0,601.0,1929.0,567.0,4.0147,120374.0,INLAND
-118.15,34.16,38.0,2471.0,529.0,1661.0,441.0,2.2765,153487.0,<1H OCEAN
-118.31,34.06,34.0,1848.0,667.0,1351.0,589.0,2.0547,353503.0,<1H OCEAN
-121.06,39.29,14.0,1864.0,331.0,894.0,332.0,3.4028,169782.0,INLAND
-117.22,32.8,23.0,1906.0,525.0,1029.0,491.0,2.93,190039.0,NEAR OCEAN
-122.51,37.78,47.0,2496.0,494.0,1201.0,454.0,4.0353,345002.01,NEAR BAY
-118.29,33.84,23.0,3626.0,799.0,2321.0,731.0,4.7393,233563.0,<1H OCEAN
-118.46,34.18,33.0,1791.0,386.0,844.0,397.0,4.5081,255386.02,<1H OCEAN
-118.94,35.4,14.0,5548.0,941.0,2815.0,935.0,4.2214,103618.0,INLAND
-122.49,37.74,44.0,1472.0,275.0,820.0,310.0,5.6826,316583.01,NEAR OCEAN
-117.9,33.85,35.0,1756.0,328.0,1026.0,332.0,3.6,193348.0,<1H OCEAN
-121.02,39.25,52.0,1549.0,275.0,604.0,249.0,2.2278,139234.0,INLAND
-117.96,33.81,34.0,1416.0,277.0,980.0,284.0,4.7772,186100.0,<1H OCEAN
-118.36,34.09,38.0,2158.0,582.0,1061.0,577.0,2.9643,331364.05,<1H OCEAN
-118.41,34.21,35.0,1789.0,292.0,897.0,267.0,5.592,239021.0,<1H OCEAN
-118.49,34.04,31.0,4066.0,951.0,1532.0,868.0,4.8125,473985.67,<1H OCEAN
-119.61,36.57,42.0,2242.0,521.0,1359.0,483.0,1.5833,62068.0,INLAND
-118.45,34.12,20.0,10722.0,1617.0,3731.0,1511.0,9.7449,498151.96,<1H OCEAN
-121.22,38.92,19.0,2531.0,461.0,1206.0,429.0,4.4958,194835.0,INLAND
-118.29,33.74,30.0,2074.0,533.0,1311.0,531.0,2.0329,222808.0,NEAR OCEAN
-122.44,37.73,43.0,3700.0,684.0,1488.0,623.0,5.5622,343950.09,NEAR BAY
-122.7,38.35,14.0,2313.0,,954.0,397.0,3.7813,153917.0,<1H OCEAN
-118.12,33.96,38.0,1301.0,264.0,877.0,275.0,4.625,194121.0,<1H OCEAN
-120.65,35.12,19.0,2949.0,662.0,1425.0,548.0,2.9615,177732.0,<1H OCEAN
-122.4,37.72,37.0,971.0,248.0,647.0,208.0,2.1187,237458.01,NEAR BAY
-118.2,33.97,28.0,2474.0,702.0,2830.0,694.0,2.754,163024.0,<1H OCEAN
-117.29,33.19,18.0,6235.0,1233.0,4127.0,1162.0,3.0704,162634.0,NEAR OCEAN
-117.44,34.09,12.0,3598.0,828.0,2588.0,781.0,2.375,112016.0,INLAND
-117.08,32.82,16.0,1787.0,236.0,770.0,228.0,7.1298,291401.03,<1H OCEAN
-117.05,32.59,26.0,1919.0,345.0,1326.0,341.0,4.2679,135610.0,NEAR OCEAN
-118.58,34.24,26.0,3239.0,647.0,1529.0,590.0,3.2426,232539.0,<1H OCEAN
-117.03,32.79,31.0,2366.0,383.0,1077.0,387.0,4.2992,171594.0,<1H OCEAN
-115.58,32.81,5.0,805.0,143.0,458.0,143.0,4.475,112567.01,INLAND
-118.25,33.92,36.0,949.0,164.0,502.0,163.0,4.1042,138125.0,<1H OCEAN
-118.27,33.92,34.0,1178.0,260.0,1166.0,244.0,1.9185,94495.0,<1H OCEAN
-122.04,37.24,24.0,1521.0,209.0,539.0,192.0,11.1557,499872.99,<1H OCEAN
-122.13,37.46,35.0,1321.0,300.0,1133.0,287.0,3.7312,170772.0,NEAR BAY
-122.0,37.33,30.0,4033.0,794.0,1788.0,807.0,5.6932,332283.0,<1H OCEAN
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,130820.0,NEAR BAY
-119.09,34.35,20.0,4725.0,881.0,2823.0,869.0,4.0122,223330.0,<1H OCEAN
-118.96,34.23,14.0,15207.0,2924.0,6301.0,2829.0,3.9699,213939.0,<1H OCEAN
-117.25,32.74,40.0,2186.0,549.0,953.0,515.0,2.8007,261902.0,NEAR OCEAN
-118.21,34.04,47.0,1325.0,393.0,1557.0,352.0,2.8,145332.0,<1H OCEAN
-117.93,33.77,36.0,3157.0,582.0,1842.0,561.0,4.5833,197056.0,<1H OCEAN
-118.49,34.02,27.0,4725.0,1185.0,1945.0,1177.0,4.1365,462840.12,<1H OCEAN
-122.62,38.24,19.0,1687.0,253.0,893.0,257.0,6.204,229965.0,<1H OCEAN
-117.27,32.98,17.0,1853.0,392.0,351.0,208.0,5.2742,273336.1,NEAR OCEAN
-121.3,38.71,17.0,5434.0,1106.0,2755.0,1047.0,2.8226,107710.0,INLAND
-121.02,37.7,16.0,3476.0,650.0,2126.0,665.0,3.3438,130164.0,INLAND
-118.3,33.98,52.0,1371.0,315.0,986.0,277.0,2.9432,110922.02,<1H OCEAN
-118.28,33.96,42.0,1604.0,399.0,1581.0,387.0,1.7656,97778.0,<1H OCEAN
-116.48,33.84,5.0,5480.0,1371.0,1050.0,485.0,1.7204,128558.0,INLAND
-118.31,33.9,28.0,1576.0,400.0,891.0,378.0,2.6312,172863.0,<1H OCEAN
-122.15,37.72,29.0,4169.0,1047.0,2024.0,962.0,2.8125,167954.0,NEAR BAY
-118.18,33.82,43.0,284.0,65.0,167.0,68.0,4.25,229663.01,NEAR OCEAN
-118.13,34.1,26.0,3050.0,825.0,2153.0,772.0,3.1103,212285.0,<1H OCEAN
-118.05,34.11,48.0,1410.0,304.0,677.0,274.0,3.2596,253283.0,INLAND
-118.2,33.96,44.0,3114.0,779.0,2959.0,776.0,3.1875,169048.0,<1H OCEAN
-122.27,37.8,52.0,249.0,78.0,396.0,85.0,1.2434,362852.63,NEAR BAY
-117.64,34.15,16.0,2896.0,404.0,1165.0,379.0,6.4559,329132.0,INLAND
-118.43,34.04,42.0,2725.0,569.0,1115.0,516.0,4.5833,423686.16,<1H OCEAN
-121.7,38.1,19.0,4896.0,1083.0,2150.0,905.0,3.3398,109742.0,INLAND
-118.48,34.03,19.0,902.0,284.0,414.0,272.0,1.3333,313926.01,<1H OCEAN
-117.97,34.07,22.0,1438.0,364.0,1325.0,335.0,2.7802,163344.0,<1H OCEAN
-121.28,38.71,35.0,3095.0,594.0,1550.0,576.0,3.575,116821.0,INLAND
-122.06,37.4,21.0,12855.0,3226.0,7273.0,3052.0,4.3351,273421.03,NEAR BAY
-117.9,33.91,33.0,4181.0,804.0,2049.0,834.0,4.3103,202719.0,<1H OCEAN
-122.52,37.94,18.0,1804.0,284.0,600.0,241.0,5.9582,425283.65,NEAR BAY
-118.37,34.22,11.0,2127.0,581.0,1989.0,530.0,2.9028,180657.0,<1H OCEAN
-124.14,40.6,27.0,1148.0,206.0,521.0,219.0,4.025,122229.0,NEAR OCEAN
-120.95,37.61,17.0,4054.0,654.0,2034.0,667.0,4.6833,149585.0,INLAND
-118.34,34.07,52.0,3175.0,1057.0,1594.0,997.0,3.1766,263181.02,<1H OCEAN
-116.71,33.94,12.0,549.0,109.0,209.0,90.0,3.0208,75237.0,INLAND
-121.92,38.01,7.0,1632.0,248.0,879.0,262.0,6.1237,174243.0,INLAND
-119.12,36.29,29.0,1638.0,323.0,942.0,322.0,2.1731,69534.0,INLAND
-117.85,34.09,16.0,4556.0,639.0,2066.0,651.0,6.4667,279618.01,<1H OCEAN
-121.25,37.95,40.0,1703.0,362.0,1208.0,373.0,2.0817,60564.0,INLAND
-120.99,37.64,50.0,683.0,189.0,459.0,195.0,1.8162,76915.0,INLAND
-122.71,38.45,48.0,3118.0,561.0,1275.0,530.0,3.455,209500.0,<1H OCEAN
-121.55,40.48,14.0,2413.0,524.0,805.0,329.0,2.7857,87231.0,INLAND
-116.85,34.25,5.0,5806.0,1030.0,569.0,219.0,4.0132,156657.0,INLAND
-118.44,33.79,27.0,2141.0,260.0,635.0,240.0,11.6648,500001.0,NEAR OCEAN
-118.37,34.07,52.0,2195.0,435.0,884.0,432.0,5.24,471757.13,<1H OCEAN
-117.2,33.12,18.0,4372.0,736.0,1473.0,675.0,5.1194,274965.03,NEAR OCEAN
-118.08,33.85,19.0,4261.0,678.0,2621.0,661.0,6.2427,302093.0,<1H OCEAN
-117.84,33.77,14.0,4412.0,952.0,1656.0,874.0,4.3292,213429.0,<1H OCEAN
-118.16,34.11,48.0,1091.0,236.0,632.0,234.0,3.7235,257578.0,<1H OCEAN
-121.76,38.94,48.0,540.0,110.0,234.0,74.0,3.6111,94811.0,INLAND
-118.37,33.92,39.0,1073.0,206.0,556.0,204.0,4.8611,256803.0,<1H OCEAN
-118.16,34.01,36.0,931.0,246.0,732.0,235.0,1.7679,151417.0,<1H OCEAN
-118.97,35.38,35.0,1673.0,426.0,1041.0,413.0,1.375,56583.0,INLAND
-122.22,37.8,52.0,2183.0,465.0,1129.0,460.0,3.2632,213280.0,NEAR BAY
-122.12,37.44,33.0,2974.0,623.0,1435.0,588.0,5.485,386311.01,NEAR BAY
-118.29,34.06,9.0,1554.0,815.0,1704.0,761.0,2.0185,165599.0,<1H OCEAN
-117.27,34.12,31.0,2209.0,636.0,1314.0,562.0,1.7235,76786.0,INLAND
-117.7,33.55,12.0,2459.0,390.0,1054.0,391.0,7.1736,280064.0,<1H OCEAN
-122.28,37.81,52.0,386.0,164.0,346.0,155.0,0.8075,129230.0,NEAR BAY
-117.05,33.01,19.0,3558.0,588.0,1439.0,578.0,4.625,211868.0,<1H OCEAN
-121.81,37.36,20.0,3189.0,420.0,1234.0,389.0,7.5813,368603.04,<1H OCEAN
-120.65,35.32,20.0,626.0,212.0,3574.0,261.0,1.0298,269738.05,NEAR OCEAN
-117.17,32.75,38.0,5430.0,1176.0,2357.0,1100.0,3.654,272438.01,NEAR OCEAN
-117.95,34.08,34.0,2278.0,476.0,1728.0,448.0,3.125,167060.0,<1H OCEAN
-121.46,38.65,8.0,3746.0,767.0,2161.0,744.0,3.2039,106366.0,INLAND
-121.97,37.8,17.0,3279.0,418.0,1222.0,381.0,7.9168,377581.01,<1H OCEAN
-117.36,33.2,19.0,2129.0,562.0,1323.0,525.0,2.9539,171787.0,NEAR OCEAN
-117.34,33.19,19.0,3575.0,525.0,1654.0,559.0,5.7409,283887.02,NEAR OCEAN
-121.01,37.64,36.0,1981.0,507.0,1998.0,468.0,1.9013,72938.0,INLAND
-124.23,40.81,52.0,1112.0,209.0,544.0,172.0,3.3462,66881.0,NEAR OCEAN
-121.87,37.28,21.0,3305.0,749.0,2459.0,701.0,3.9688,239039.0,<1H OCEAN
-119.4,35.06,21.0,2213.0,458.0,1250.0,440.0,2.9187,63684.0,INLAND
-117.75,34.05,35.0,1293.0,339.0,1494.0,312.0,1.6645,99035.0,INLAND
-117.6,33.87,15.0,7626.0,1570.0,3823.0,1415.0,3.4419,144620.0,INLAND
-117.31,34.14,38.0,2011.0,448.0,1190.0,403.0,1.8654,84132.0,INLAND
-120.54,34.97,23.0,1353.0,345.0,1322.0,336.0,1.8185,105710.0,<1H OCEAN
-119.75,36.77,32.0,1962.0,399.0,1005.0,392.0,2.6726,70515.0,INLAND
-118.35,33.87,34.0,2823.0,500.0,1429.0,483.0,5.5,287962.0,<1H OCEAN
-118.03,34.06,36.0,1018.0,305.0,1307.0,292.0,2.1453,162170.0,<1H OCEAN
-117.95,33.87,22.0,1432.0,335.0,746.0,296.0,2.0227,89589.01,<1H OCEAN
-118.23,34.13,48.0,1308.0,,835.0,294.0,4.2891,230018.0,<1H OCEAN
-119.82,36.81,25.0,3305.0,551.0,1149.0,500.0,5.0698,147842.0,INLAND
-122.49,37.75,45.0,2341.0,461.0,1092.0,438.0,4.8036,305434.01,NEAR OCEAN
-118.26,34.14,29.0,3431.0,1222.0,4094.0,1205.0,2.2614,222106.0,<1H OCEAN
-116.99,32.73,30.0,1856.0,339.0,1103.0,379.0,4.0357,154387.0,<1H OCEAN
-118.53,34.22,29.0,4101.0,849.0,2630.0,867.0,4.6607,219966.0,<1H OCEAN
-122.52,38.27,18.0,2405.0,390.0,872.0,367.0,5.2155,258700.01,<1H OCEAN
-122.3,37.52,32.0,2297.0,347.0,871.0,342.0,8.1039,418185.27,NEAR OCEAN
-118.23,33.97,44.0,2748.0,715.0,2962.0,703.0,2.6951,165056.0,<1H OCEAN
-118.16,34.14,41.0,3039.0,482.0,973.0,446.0,7.4817,474020.7,<1H OCEAN
-118.3,34.1,36.0,2284.0,899.0,1964.0,839.0,1.9297,205653.0,<1H OCEAN
-117.79,33.7,6.0,1593.0,371.0,832.0,379.0,4.4286,221898.0,<1H OCEAN
-118.33,34.02,46.0,2223.0,361.0,968.0,373.0,4.26,182811.01,<1H OCEAN
-119.68,37.19,10.0,3113.0,589.0,1508.0,512.0,2.8167,103151.0,INLAND
-117.75,34.07,52.0,1279.0,213.0,444.0,204.0,5.2269,178432.0,INLAND
-121.91,37.3,43.0,828.0,151.0,446.0,145.0,4.4375,299702.0,<1H OCEAN
-117.67,34.13,10.0,2846.0,362.0,1221.0,355.0,7.7234,295321.0,INLAND
-119.23,36.45,36.0,1508.0,323.0,1283.0,312.0,2.1205,60396.0,INLAND
-117.5,33.96,12.0,7923.0,1470.0,4861.0,1385.0,4.2985,145440.0,INLAND
-118.13,33.79,45.0,2317.0,448.0,1057.0,428.0,4.375,243712.01,NEAR OCEAN
-119.89,34.44,25.0,2786.0,470.0,1669.0,462.0,5.5184,275247.0,NEAR OCEAN
-121.49,38.5,32.0,2364.0,439.0,1331.0,449.0,3.319,90740.0,INLAND
-117.94,33.88,35.0,2159.0,343.0,833.0,335.0,5.3738,323694.0,<1H OCEAN
-118.39,33.86,24.0,2386.0,582.0,1152.0,568.0,4.8971,389463.01,<1H OCEAN
-118.32,34.17,47.0,2589.0,465.0,1284.0,485.0,5.1008,265326.0,<1H OCEAN
-121.75,36.95,27.0,1580.0,303.0,1066.0,306.0,4.7071,216840.0,<1H OCEAN
-118.11,33.82,36.0,1999.0,390.0,887.0,379.0,3.8162,229902.0,<1H OCEAN
-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2.0375,121109.0,NEAR BAY
-121.38,38.4,15.0,4155.0,637.0,1722.0,616.0,4.8831,157124.0,INLAND
-121.44,38.52,38.0,2080.0,388.0,995.0,380.0,2.7697,80324.0,INLAND
-120.49,37.31,45.0,1834.0,421.0,1405.0,407.0,2.0521,74209.0,INLAND
-121.48,38.57,52.0,567.0,193.0,272.0,187.0,1.625,149018.0,INLAND
-117.44,34.45,6.0,6068.0,1137.0,3094.0,947.0,3.5167,128202.0,INLAND
-117.91,33.74,25.0,4273.0,965.0,2946.0,922.0,2.9926,185681.0,<1H OCEAN
-122.43,37.76,52.0,2332.0,434.0,861.0,406.0,4.4318,429761.06,NEAR BAY
-122.26,38.33,34.0,2048.0,316.0,780.0,267.0,5.815,313645.0,NEAR BAY
-118.04,34.0,30.0,5308.0,854.0,2114.0,838.0,5.1985,268605.0,<1H OCEAN
-118.1,33.91,29.0,505.0,113.0,411.0,113.0,2.6397,169066.0,<1H OCEAN
-121.92,37.24,27.0,1265.0,216.0,660.0,232.0,5.3911,284201.01,<1H OCEAN
-121.92,40.52,13.0,4581.0,881.0,1799.0,734.0,2.2993,96622.0,INLAND
-119.15,34.17,23.0,2239.0,537.0,784.0,497.0,1.6038,211534.0,NEAR OCEAN
-117.8,33.63,15.0,3236.0,451.0,1289.0,416.0,11.1121,493285.28,<1H OCEAN
-117.17,32.78,42.0,1104.0,305.0,892.0,270.0,2.2768,160926.0,NEAR OCEAN
-122.25,38.11,52.0,2846.0,705.0,1519.0,620.0,2.1976,107200.0,NEAR BAY
-118.41,33.89,38.0,4166.0,828.0,1600.0,770.0,6.3861,476624.69,<1H OCEAN
-117.83,33.97,11.0,21533.0,3078.0,9671.0,2890.0,7.0329,365670.02,<1H OCEAN
-121.3,37.85,35.0,1034.0,206.0,604.0,192.0,2.2391,109725.0,INLAND
-121.06,39.03,11.0,1887.0,303.0,775.0,283.0,3.8417,183801.0,INLAND
